ANNO_LAUREA;COD_Ateneo;NomeOperativo;NUMERO;NOME_CORSO;COMUNE;ID_PROVINCIA_ISTAT;ID_SESSO;laureati
2020;5801;Roma La Sapienza;LM-06;Biologia e Tecnologie Cellulari;ROMA;58;M;9
2020;5801;Roma La Sapienza;L-06;Scienze Geografiche per l'Ambiente e la Salute;ROMA;58;M;9
2020;5807;Roma Tre;LM-40;Matematica;ROMA;58;F;9
2020;5807;Roma Tre;LM-33;Ingegneria Meccanica;ROMA;58;F;9
2020;5807;Roma Tre;LM-27;Ingegneria delle Tecnologie della Comunicazione e dell'Informazione;ROMA;58;M;9
2020;5807;Roma Tre;LM-06;Biodiversità e Gestione degli Ecosistemi;ROMA;58;F;9
2020;5805;Roma LUISS;LM-77;Corporate Finance;ROMA;58;F;9
2020;5813;Roma UNINETTUNO - telematica;L-01;Operatore dei Beni Culturali;ROMA;58;M;9
2020;5817;Roma Link Campus;LM-59;Technologies, Codes And Communications;ROMA;58;M;9
2020;5815;Roma UNICUSANO - telematica;LM-29;Ingegneria Elettronica;ROMA;58;M;9
2020;5001;Pisa;LM-75;Scienze Ambientali;PISA;50;F;9
2020;5001;Pisa;LM-74;Scienze e Tecnologie Geologiche;PISA;50;F;9
2020;5001;Pisa;LM-71;Chimica Industriale;PISA;50;F;9
2020;5001;Pisa;LM-08;Biotecnologie Molecolari;PISA;50;F;9
2020;5001;Pisa;LM/SNT1;Scienze Infermieristiche e Ostetriche;PISA;50;F;9
2020;5001;Pisa;LM-24;Ingegneria Edile e delle Costruzioni Civili;PISA;50;F;9
2020;5001;Pisa;LM-21;Ingegneria Bionica;PISA;50;M;9
2020;5001;Pisa;LM-25;Ingegneria Robotica e dell'Automazione;PISA;50;F;9
2020;5001;Pisa;LM-30;Ingegneria Nucleare;PISA;50;M;9
2020;5201;Siena;L-35;Matematica;SIENA;52;F;9
2020;5201;Siena;LM-13ante22;Chimica e Tecnologia Farmaceutiche;SIENA;52;M;9
2020;5201;Siena;LM-81;Public And Cultural Diplomacy - Diplomazia Pubblica e Culturale;SIENA;52;F;9
2020;5201;Siena;LM-81;Public And Cultural Diplomacy - Diplomazia Pubblica e Culturale;SIENA;52;M;9
2020;5201;Siena;LM-92;Strategie e Tecniche della Comunicazione;SIENA;52;M;9
2020;5401;Perugia;L-18;Economia del Turismo;ASSISI;54;F;9
2020;5801;Roma La Sapienza;L/SNT3;Tecniche di Laboratorio Biomedico (Abilitante alla Professione Sanitaria di Tecnico di Laboratorio Biomedico);POZZILLI;94;F;9
2020;5801;Roma La Sapienza;L/SNT3;Tecniche Audioprotesiche (Abilitante alla Professione Sanitaria di Audioprotesista);ROMA;58;F;9
2020;5801;Roma La Sapienza;L/SNT2;Fisioterapia (Abilitante alla Professione Sanitaria di Fisioterapista);POZZILLI;94;F;9
2020;5801;Roma La Sapienza;L/SNT3;Tecniche di Radiologia Medica, per Immagini e Radioterapia (Abilitante alla Professione Sanitaria di Tecnico di Radiologia Medica);LATINA;59;F;9
2020;5801;Roma La Sapienza;L-07;Ingegneria Civile e Industriale;LATINA;59;M;9
2020;5801;Roma La Sapienza;99999;Psicologia;ROMA;58;F;9
2020;5801;Roma La Sapienza;L/SNT1;Infermieristica (Abilitante alla Professione Sanitaria di Infermiere);COLLEFERRO;58;M;9
2020;5801;Roma La Sapienza;L/SNT1;Infermieristica Pediatrica (Abilitante alla Professione Sanitaria di Infermiere Pediatrico);ROMA;58;F;9
2020;5401;Perugia;LM-16;Finanza e Metodi Quantitativi per l'Economia;PERUGIA;54;F;9
2020;5401;Perugia;LM-13ante22;Farmacia;PERUGIA;54;M;9
2020;5401;Perugia;LM-23;Ingegneria Civile;PERUGIA;54;F;9
2020;5401;Perugia;LM/SNT2;Scienze Riabilitative delle Professioni Sanitarie;PERUGIA;54;M;9
2020;5401;Perugia;L-35;Matematica;PERUGIA;54;M;9
2020;5401;Perugia;L-30;Fisica;PERUGIA;54;F;9
2020;5401;Perugia;LM-63;Scienze della Politica e dell'Amministrazione;PERUGIA;54;M;9
2020;5601;Tuscia;L-09;Ingegneria Industriale;VITERBO;56;F;9
2020;4801;Firenze;18-bis;Scienze della Formazione Primaria;FIRENZE;48;F;9
2020;4302;Camerino;L-37;Scienze Sociali per Gli Enti Non-Profit e la Cooperazione Internazionale;CAMERINO;43;M;9
2020;4801;Firenze;L/SNT1;Ostetricia (Abilitante alla Professione Sanitaria di Ostetrica/o);FIRENZE;48;F;9
2020;4801;Firenze;L/SNT4;Tecniche della Prevenzione nell'Ambiente e nei Luoghi di Lavoro (Abilitante alla Professione Sanitaria di Tecnico della Prevenzione nell'Ambiente e nei Luoghi di Lavoro);FIRENZE;48;M;9
2020;4301;Macerata;LM-19;Comunicazione e Culture Digitali;MACERATA;43;M;9
2020;4301;Macerata;LM-37;Lingue, Culture e Traduzione Letteraria;MACERATA;43;M;9
2020;4301;Macerata;LM-49;International Tourism And Destination Management / Turismo Internazionale e Gestione dei Sistemi Turistici;MACERATA;43;M;9
2020;4301;Macerata;LM-63;Scienze dell'Amministrazione Pubblica e Privata;JESI;42;F;9
2020;4302;Camerino;L-27;Chimica;CAMERINO;43;F;9
2020;4301;Macerata;LM-84;Ricerca Storica e Risorse della Memoria;MACERATA;43;F;9
2020;4301;Macerata;LM-15;Filologia Classica e Moderna;MACERATA;43;F;9
2020;4101;Urbino;LM-37;Lingue Straniere e Studi Interculturali;URBINO;41;M;9
2020;4201;Marche;04/S-cu;Ingegneria Edile-Architettura;ANCONA;42;F;9
2020;4201;Marche;L/SNT3;Tecniche di Laboratorio Biomedico (Abilitante alla Professione Sanitaria di Tecnico di Laboratorio Biomedico);ANCONA;42;F;9
2020;4201;Marche;L/SNT2;Fisioterapia (Abilitante alla Professione Sanitaria di Fisioterapista);ANCONA;42;F;9
2020;4201;Marche;L-18;Economia e Commercio;ANCONA;42;M;9
2020;4201;Marche;LM-35;Environmental Engineering;ANCONA;42;F;9
2020;4801;Firenze;LM-37;Lingue e Letterature Europee e Americane;FIRENZE;48;M;9
2020;4801;Firenze;LM-68;Scienze e Tecniche dello Sport e delle Attività Motorie Preventive e Adattate;FIRENZE;48;F;9
2020;4801;Firenze;L-34;Scienze Geologiche;FIRENZE;48;F;9
2020;4801;Firenze;LM/SNT1;Scienze Infermieristiche e Ostetriche;FIRENZE;48;M;9
2020;4801;Firenze;L-30;Fisica e Astrofisica;FIRENZE;48;F;9
2020;5001;Pisa;L-23;Ingegneria Civile Ambientale e Edile;PISA;50;M;9
2020;5001;Pisa;L/SNT1;Ostetricia (Abilitante alla Professione Sanitaria di Ostetrica/o);PISA;50;F;9
2020;5001;Pisa;L/SNT2;Podologia (Abilitante alla Professione Sanitaria di Podologo);PISA;50;F;9
2020;4801;Firenze;LM-82;Statistica, Scienze Attuariali e Finanziarie;FIRENZE;48;M;9
2020;4801;Firenze;LM-70;Scienze e Tecnologie Alimentari;FIRENZE;48;F;9
2020;6501;Salerno;LM-83;Scienze Statistiche per la Finanza;FISCIANO;65;F;9
2020;6501;Salerno;LM-85 bis;Scienze della Formazione Primaria;FISCIANO;65;M;9
2020;6501;Salerno;LM-65;Scienze dello Spettacolo e della Produzione Multimediale;FISCIANO;65;M;9
2020;6501;Salerno;LM-63;Scienze del Governo e dell'Amministrazione;FISCIANO;65;F;9
2020;6501;Salerno;LM-15;Filologia, Letterature e Storia dell'Antichità;FISCIANO;65;F;9
2020;6501;Salerno;LM-14;Linguistica e Didattica dell'Italiano Nel Contesto Internazionale;FISCIANO;65;F;9
2020;6501;Salerno;LM-33;Ingegneria Meccanica;FISCIANO;65;F;9
2020;6601;L'Aquila;L-35;Matematica;L'AQUILA;66;F;9
2020;6601;L'Aquila;L-08;Ingegneria dell'Informazione ;L'AQUILA;66;F;9
2020;6601;L'Aquila;L/SNT3;Igiene Dentale (Abilitante alla Professione Sanitaria di Igienista Dentale);L'AQUILA;66;F;9
2020;6501;Salerno;L/SNT1;Infermieristica (Abilitante alla Professione Sanitaria di Infermiere);BARONISSI;65;M;9
2020;6306;Napoli Vanvitelli;LM-52;Relazioni e Organizzazioni Internazionali;CASERTA;61;F;9
2020;6501;Salerno;L-19;Educatore di Ludoteca, Laboratori Socio-Educativi e Servizi Ricreativi per l'Infanzia;FISCIANO;65;F;9
2020;6501;Salerno;L-07;Ingegneria Civile per l'Ambiente ed il Territorio;FISCIANO;65;M;9
2020;6601;L'Aquila;LM-67;Scienze Motorie Preventive e Adattative;L'AQUILA;66;F;9
2020;6901;Chieti e Pescara;L/SNT4;Tecniche della Prevenzione nell'Ambiente e nei Luoghi di Lavoro (Abilitante alla Professione Sanitaria di Tecnico della Prevenzione nell'Ambiente e nei Luoghi di Lavoro);CHIETI;69;F;9
2020;6701;Teramo;LM-62;Scienze Politiche Internazionali;TERAMO;67;M;9
2020;6701;Teramo;LM-42;Medicina Veterinaria;TERAMO;67;M;9
2020;6701;Teramo;LM-59;Management And Business Communication;TERAMO;67;F;9
2020;6901;Chieti e Pescara;L-34;Scienze Geologiche;CHIETI;69;F;9
2020;7101;Foggia;L-09;Ingegneria dei Sistemi Logistici per l' Agro-Alimentare;FOGGIA;71;F;9
2020;7101;Foggia;L/SNT3;Dietistica (Abilitante alla Professione Sanitaria di Dietista);FOGGIA;71;F;9
