"ITTER107","Territorio","TIPO_DATO15","Tipo di indicatore demografico","SEXISTAT1","Sesso","ETA1","Età","STATCIV2","Stato civile","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"ITF4","Puglia","JAN","popolazione al 1º gennaio","9","totale","Y21","21 anni","15","unito/a civilmente ","2020","2020",1,,
"ITF4","Puglia","JAN","popolazione al 1º gennaio","9","totale","Y21","21 anni","16","già in unione civile (per decesso del partner) ","2020","2020",0,,
"ITF4","Puglia","JAN","popolazione al 1º gennaio","9","totale","Y21","21 anni","17","già in unione civile (per scioglimento unione)","2020","2020",0,,
"ITF4","Puglia","JAN","popolazione al 1º gennaio","9","totale","Y22","22 anni","15","unito/a civilmente ","2020","2020",0,,
"ITF4","Puglia","JAN","popolazione al 1º gennaio","9","totale","Y22","22 anni","16","già in unione civile (per decesso del partner) ","2020","2020",0,,
"ITF4","Puglia","JAN","popolazione al 1º gennaio","9","totale","Y22","22 anni","17","già in unione civile (per scioglimento unione)","2020","2020",0,,
"ITF4","Puglia","JAN","popolazione al 1º gennaio","9","totale","Y23","23 anni","15","unito/a civilmente ","2020","2020",4,,
"ITF4","Puglia","JAN","popolazione al 1º gennaio","9","totale","Y23","23 anni","16","già in unione civile (per decesso del partner) ","2020","2020",0,,
"ITF4","Puglia","JAN","popolazione al 1º gennaio","9","totale","Y23","23 anni","17","già in unione civile (per scioglimento unione)","2020","2020",0,,
"ITF4","Puglia","JAN","popolazione al 1º gennaio","9","totale","Y24","24 anni","15","unito/a civilmente ","2020","2020",4,,
"ITF4","Puglia","JAN","popolazione al 1º gennaio","9","totale","Y24","24 anni","16","già in unione civile (per decesso del partner) ","2020","2020",0,,
"ITF4","Puglia","JAN","popolazione al 1º gennaio","9","totale","Y24","24 anni","17","già in unione civile (per scioglimento unione)","2020","2020",0,,
"ITF4","Puglia","JAN","popolazione al 1º gennaio","9","totale","Y25","25 anni","15","unito/a civilmente ","2020","2020",3,,
"ITF4","Puglia","JAN","popolazione al 1º gennaio","9","totale","Y25","25 anni","16","già in unione civile (per decesso del partner) ","2020","2020",0,,
"ITF4","Puglia","JAN","popolazione al 1º gennaio","9","totale","Y25","25 anni","17","già in unione civile (per scioglimento unione)","2020","2020",0,,
"ITF4","Puglia","JAN","popolazione al 1º gennaio","9","totale","Y26","26 anni","15","unito/a civilmente ","2020","2020",7,,
"ITF4","Puglia","JAN","popolazione al 1º gennaio","9","totale","Y26","26 anni","16","già in unione civile (per decesso del partner) ","2020","2020",0,,
"ITF4","Puglia","JAN","popolazione al 1º gennaio","9","totale","Y26","26 anni","17","già in unione civile (per scioglimento unione)","2020","2020",0,,
"ITF4","Puglia","JAN","popolazione al 1º gennaio","9","totale","Y27","27 anni","15","unito/a civilmente ","2020","2020",7,,
"ITF4","Puglia","JAN","popolazione al 1º gennaio","9","totale","Y27","27 anni","16","già in unione civile (per decesso del partner) ","2020","2020",0,,
"ITF4","Puglia","JAN","popolazione al 1º gennaio","9","totale","Y27","27 anni","17","già in unione civile (per scioglimento unione)","2020","2020",0,,
"ITF4","Puglia","JAN","popolazione al 1º gennaio","9","totale","Y28","28 anni","15","unito/a civilmente ","2020","2020",8,,
"ITF4","Puglia","JAN","popolazione al 1º gennaio","9","totale","Y28","28 anni","16","già in unione civile (per decesso del partner) ","2020","2020",0,,
"ITF4","Puglia","JAN","popolazione al 1º gennaio","9","totale","Y28","28 anni","17","già in unione civile (per scioglimento unione)","2020","2020",0,,
"ITF4","Puglia","JAN","popolazione al 1º gennaio","9","totale","Y29","29 anni","15","unito/a civilmente ","2020","2020",10,,
"ITF4","Puglia","JAN","popolazione al 1º gennaio","9","totale","Y29","29 anni","16","già in unione civile (per decesso del partner) ","2020","2020",0,,
"ITF4","Puglia","JAN","popolazione al 1º gennaio","9","totale","Y29","29 anni","17","già in unione civile (per scioglimento unione)","2020","2020",1,,
"ITF4","Puglia","JAN","popolazione al 1º gennaio","9","totale","Y30","30 anni","15","unito/a civilmente ","2020","2020",11,,
"ITF4","Puglia","JAN","popolazione al 1º gennaio","9","totale","Y30","30 anni","16","già in unione civile (per decesso del partner) ","2020","2020",0,,
"ITF4","Puglia","JAN","popolazione al 1º gennaio","9","totale","Y30","30 anni","17","già in unione civile (per scioglimento unione)","2020","2020",0,,
"ITF4","Puglia","JAN","popolazione al 1º gennaio","9","totale","Y31","31 anni","15","unito/a civilmente ","2020","2020",12,,
"ITF4","Puglia","JAN","popolazione al 1º gennaio","9","totale","Y31","31 anni","16","già in unione civile (per decesso del partner) ","2020","2020",0,,
"ITF4","Puglia","JAN","popolazione al 1º gennaio","9","totale","Y31","31 anni","17","già in unione civile (per scioglimento unione)","2020","2020",0,,
"ITF4","Puglia","JAN","popolazione al 1º gennaio","9","totale","Y32","32 anni","15","unito/a civilmente ","2020","2020",14,,
"ITF4","Puglia","JAN","popolazione al 1º gennaio","9","totale","Y32","32 anni","16","già in unione civile (per decesso del partner) ","2020","2020",0,,
"ITF4","Puglia","JAN","popolazione al 1º gennaio","9","totale","Y32","32 anni","17","già in unione civile (per scioglimento unione)","2020","2020",0,,
"ITF4","Puglia","JAN","popolazione al 1º gennaio","9","totale","Y33","33 anni","15","unito/a civilmente ","2020","2020",13,,
"ITF4","Puglia","JAN","popolazione al 1º gennaio","9","totale","Y33","33 anni","16","già in unione civile (per decesso del partner) ","2020","2020",0,,
"ITF4","Puglia","JAN","popolazione al 1º gennaio","9","totale","Y33","33 anni","17","già in unione civile (per scioglimento unione)","2020","2020",1,,
"ITF4","Puglia","JAN","popolazione al 1º gennaio","9","totale","Y34","34 anni","15","unito/a civilmente ","2020","2020",13,,
"ITF4","Puglia","JAN","popolazione al 1º gennaio","9","totale","Y34","34 anni","16","già in unione civile (per decesso del partner) ","2020","2020",0,,
"ITF4","Puglia","JAN","popolazione al 1º gennaio","9","totale","Y34","34 anni","17","già in unione civile (per scioglimento unione)","2020","2020",0,,
"ITF4","Puglia","JAN","popolazione al 1º gennaio","9","totale","Y35","35 anni","15","unito/a civilmente ","2020","2020",12,,
"ITF4","Puglia","JAN","popolazione al 1º gennaio","9","totale","Y35","35 anni","16","già in unione civile (per decesso del partner) ","2020","2020",0,,
"ITF4","Puglia","JAN","popolazione al 1º gennaio","9","totale","Y35","35 anni","17","già in unione civile (per scioglimento unione)","2020","2020",0,,
"ITF4","Puglia","JAN","popolazione al 1º gennaio","9","totale","Y36","36 anni","15","unito/a civilmente ","2020","2020",13,,
"ITF4","Puglia","JAN","popolazione al 1º gennaio","9","totale","Y36","36 anni","16","già in unione civile (per decesso del partner) ","2020","2020",0,,
"ITF4","Puglia","JAN","popolazione al 1º gennaio","9","totale","Y36","36 anni","17","già in unione civile (per scioglimento unione)","2020","2020",0,,
"ITF4","Puglia","JAN","popolazione al 1º gennaio","9","totale","Y37","37 anni","15","unito/a civilmente ","2020","2020",15,,
"ITF4","Puglia","JAN","popolazione al 1º gennaio","9","totale","Y37","37 anni","16","già in unione civile (per decesso del partner) ","2020","2020",0,,
"ITF4","Puglia","JAN","popolazione al 1º gennaio","9","totale","Y37","37 anni","17","già in unione civile (per scioglimento unione)","2020","2020",1,,
"ITF4","Puglia","JAN","popolazione al 1º gennaio","9","totale","Y38","38 anni","15","unito/a civilmente ","2020","2020",10,,
"ITF4","Puglia","JAN","popolazione al 1º gennaio","9","totale","Y38","38 anni","16","già in unione civile (per decesso del partner) ","2020","2020",0,,
"ITF4","Puglia","JAN","popolazione al 1º gennaio","9","totale","Y38","38 anni","17","già in unione civile (per scioglimento unione)","2020","2020",0,,
"ITF4","Puglia","JAN","popolazione al 1º gennaio","9","totale","Y39","39 anni","15","unito/a civilmente ","2020","2020",8,,
"ITF4","Puglia","JAN","popolazione al 1º gennaio","9","totale","Y39","39 anni","16","già in unione civile (per decesso del partner) ","2020","2020",0,,
"ITF4","Puglia","JAN","popolazione al 1º gennaio","9","totale","Y39","39 anni","17","già in unione civile (per scioglimento unione)","2020","2020",0,,
"ITF4","Puglia","JAN","popolazione al 1º gennaio","9","totale","Y40","40 anni","15","unito/a civilmente ","2020","2020",22,,
"ITF4","Puglia","JAN","popolazione al 1º gennaio","9","totale","Y40","40 anni","16","già in unione civile (per decesso del partner) ","2020","2020",0,,
"ITF4","Puglia","JAN","popolazione al 1º gennaio","9","totale","Y40","40 anni","17","già in unione civile (per scioglimento unione)","2020","2020",1,,
"ITF4","Puglia","JAN","popolazione al 1º gennaio","9","totale","Y41","41 anni","15","unito/a civilmente ","2020","2020",12,,
"ITF4","Puglia","JAN","popolazione al 1º gennaio","9","totale","Y41","41 anni","16","già in unione civile (per decesso del partner) ","2020","2020",0,,
"ITF4","Puglia","JAN","popolazione al 1º gennaio","9","totale","Y41","41 anni","17","già in unione civile (per scioglimento unione)","2020","2020",0,,
"ITF4","Puglia","JAN","popolazione al 1º gennaio","9","totale","Y42","42 anni","15","unito/a civilmente ","2020","2020",19,,
"ITF4","Puglia","JAN","popolazione al 1º gennaio","9","totale","Y42","42 anni","16","già in unione civile (per decesso del partner) ","2020","2020",0,,
"ITF4","Puglia","JAN","popolazione al 1º gennaio","9","totale","Y42","42 anni","17","già in unione civile (per scioglimento unione)","2020","2020",0,,
"ITF4","Puglia","JAN","popolazione al 1º gennaio","9","totale","Y43","43 anni","15","unito/a civilmente ","2020","2020",16,,
"ITF4","Puglia","JAN","popolazione al 1º gennaio","9","totale","Y43","43 anni","16","già in unione civile (per decesso del partner) ","2020","2020",0,,
"ITF4","Puglia","JAN","popolazione al 1º gennaio","9","totale","Y43","43 anni","17","già in unione civile (per scioglimento unione)","2020","2020",0,,
"ITF4","Puglia","JAN","popolazione al 1º gennaio","9","totale","Y44","44 anni","15","unito/a civilmente ","2020","2020",10,,
"ITF4","Puglia","JAN","popolazione al 1º gennaio","9","totale","Y44","44 anni","16","già in unione civile (per decesso del partner) ","2020","2020",0,,
"ITF4","Puglia","JAN","popolazione al 1º gennaio","9","totale","Y44","44 anni","17","già in unione civile (per scioglimento unione)","2020","2020",0,,
"ITF4","Puglia","JAN","popolazione al 1º gennaio","9","totale","Y45","45 anni","15","unito/a civilmente ","2020","2020",12,,
"ITF4","Puglia","JAN","popolazione al 1º gennaio","9","totale","Y45","45 anni","16","già in unione civile (per decesso del partner) ","2020","2020",0,,
"ITF4","Puglia","JAN","popolazione al 1º gennaio","9","totale","Y45","45 anni","17","già in unione civile (per scioglimento unione)","2020","2020",0,,
"ITF4","Puglia","JAN","popolazione al 1º gennaio","9","totale","Y46","46 anni","15","unito/a civilmente ","2020","2020",9,,
"ITF4","Puglia","JAN","popolazione al 1º gennaio","9","totale","Y46","46 anni","16","già in unione civile (per decesso del partner) ","2020","2020",0,,
"ITF4","Puglia","JAN","popolazione al 1º gennaio","9","totale","Y46","46 anni","17","già in unione civile (per scioglimento unione)","2020","2020",2,,
"ITF4","Puglia","JAN","popolazione al 1º gennaio","9","totale","Y47","47 anni","15","unito/a civilmente ","2020","2020",5,,
"ITF4","Puglia","JAN","popolazione al 1º gennaio","9","totale","Y47","47 anni","16","già in unione civile (per decesso del partner) ","2020","2020",0,,
"ITF4","Puglia","JAN","popolazione al 1º gennaio","9","totale","Y47","47 anni","17","già in unione civile (per scioglimento unione)","2020","2020",0,,
"ITF4","Puglia","JAN","popolazione al 1º gennaio","9","totale","Y48","48 anni","15","unito/a civilmente ","2020","2020",14,,
"ITF4","Puglia","JAN","popolazione al 1º gennaio","9","totale","Y48","48 anni","16","già in unione civile (per decesso del partner) ","2020","2020",0,,
"ITF4","Puglia","JAN","popolazione al 1º gennaio","9","totale","Y48","48 anni","17","già in unione civile (per scioglimento unione)","2020","2020",0,,
"ITF4","Puglia","JAN","popolazione al 1º gennaio","9","totale","Y49","49 anni","15","unito/a civilmente ","2020","2020",11,,
"ITF4","Puglia","JAN","popolazione al 1º gennaio","9","totale","Y49","49 anni","16","già in unione civile (per decesso del partner) ","2020","2020",0,,
"ITF4","Puglia","JAN","popolazione al 1º gennaio","9","totale","Y49","49 anni","17","già in unione civile (per scioglimento unione)","2020","2020",1,,
"ITF4","Puglia","JAN","popolazione al 1º gennaio","9","totale","Y50","50 anni","15","unito/a civilmente ","2020","2020",14,,
"ITF4","Puglia","JAN","popolazione al 1º gennaio","9","totale","Y50","50 anni","16","già in unione civile (per decesso del partner) ","2020","2020",0,,
"ITF4","Puglia","JAN","popolazione al 1º gennaio","9","totale","Y50","50 anni","17","già in unione civile (per scioglimento unione)","2020","2020",0,,
"ITF4","Puglia","JAN","popolazione al 1º gennaio","9","totale","Y51","51 anni","15","unito/a civilmente ","2020","2020",20,,
"ITF4","Puglia","JAN","popolazione al 1º gennaio","9","totale","Y51","51 anni","16","già in unione civile (per decesso del partner) ","2020","2020",0,,
"ITF4","Puglia","JAN","popolazione al 1º gennaio","9","totale","Y51","51 anni","17","già in unione civile (per scioglimento unione)","2020","2020",1,,
"ITF4","Puglia","JAN","popolazione al 1º gennaio","9","totale","Y52","52 anni","15","unito/a civilmente ","2020","2020",12,,
"ITF4","Puglia","JAN","popolazione al 1º gennaio","9","totale","Y52","52 anni","16","già in unione civile (per decesso del partner) ","2020","2020",0,,
"ITF4","Puglia","JAN","popolazione al 1º gennaio","9","totale","Y52","52 anni","17","già in unione civile (per scioglimento unione)","2020","2020",0,,
"ITF4","Puglia","JAN","popolazione al 1º gennaio","9","totale","Y53","53 anni","15","unito/a civilmente ","2020","2020",12,,
"ITF4","Puglia","JAN","popolazione al 1º gennaio","9","totale","Y53","53 anni","16","già in unione civile (per decesso del partner) ","2020","2020",0,,
"ITF4","Puglia","JAN","popolazione al 1º gennaio","9","totale","Y53","53 anni","17","già in unione civile (per scioglimento unione)","2020","2020",1,,
"ITF4","Puglia","JAN","popolazione al 1º gennaio","9","totale","Y54","54 anni","15","unito/a civilmente ","2020","2020",11,,
"ITF4","Puglia","JAN","popolazione al 1º gennaio","9","totale","Y54","54 anni","16","già in unione civile (per decesso del partner) ","2020","2020",0,,
"ITF4","Puglia","JAN","popolazione al 1º gennaio","9","totale","Y54","54 anni","17","già in unione civile (per scioglimento unione)","2020","2020",1,,
"ITF4","Puglia","JAN","popolazione al 1º gennaio","9","totale","Y55","55 anni","15","unito/a civilmente ","2020","2020",12,,
"ITF4","Puglia","JAN","popolazione al 1º gennaio","9","totale","Y55","55 anni","16","già in unione civile (per decesso del partner) ","2020","2020",1,,
"ITF4","Puglia","JAN","popolazione al 1º gennaio","9","totale","Y55","55 anni","17","già in unione civile (per scioglimento unione)","2020","2020",0,,
